date,content,tweets-cleaned,tweets-norm,stopwords-remove,stemmed_tweets,tokenized_content,tokenized_without_stemmed,label-fix
2022-09-12 10:16:38,"Dih ada mba mba makan di biskita anjg, padahal udah jelas tertulis kalo gaboleh makan dan minum di biskita.",dih ada mba mba makan di biskita anjg padahal udah jelas tertulis kalo gaboleh makan dan minum di biskita,dih ada mbak mbak makan di biskita anjing padahal sudah jelas tertulis kalo gaboleh makan dan minum di biskita,dih mbak mbak makan biskita anjing tertulis kalo gaboleh makan minum biskita,dih mbak mbak makan biskita anjing tulis kalo gaboleh makan minum biskita,"['dih', 'mbak', 'mbak', 'makan', 'biskita', 'anjing', 'tulis', 'kalo', 'gaboleh', 'makan', 'minum', 'biskita']","['dih', 'mbak', 'mbak', 'makan', 'biskita', 'anjing', 'tertulis', 'kalo', 'gaboleh', 'makan', 'minum', 'biskita']",Negatif
2022-09-12 10:01:39,Naik biskita sambil nyimak skenario labrak melabrak anak SMA,naik biskita sambil nyimak skenario labrak melabrak anak sma,naik biskita sambil menyimak skenario labrak melabrak anak sama,naik biskita menyimak skenario labrak melabrak anak,naik biskita simak skenario labrak labrak anak,"['naik', 'biskita', 'simak', 'skenario', 'labrak', 'labrak', 'anak']","['naik', 'biskita', 'menyimak', 'skenario', 'labrak', 'melabrak', 'anak']",Positif
2022-09-12 09:23:50,Nah ini! Kudunya Bogor ngelakuin kayak gini. Angkot yang pegang pemkot dibawah BUMD biar jelas kepengurusannya dan bukan perorangan dibawah koperasi. Biskita TP tuh gak bisa ngejangkau semua wilayah yang tadinya dilewatin angkot-angkot. Cobalah Pak @BimaAryaS,nah ini kudunya bogor ngelakuin kayak gini angkot yang pegang pemkot dibawah bumd biar jelas kepengurusannya dan bukan perorangan dibawah koperasi biskita tp tuh gak bisa ngejangkau semua wilayah yang tadinya dilewatin angkot angkot cobalah pak,nah ini kudunya bogor melakukan kayak begini angkot yang pegang pemkot dibawah bumd biar jelas kepengurusannya dan bukan perorangan dibawah koperasi biskita tapi tuh enggak bisa ngejangkau semua wilayah yang tadinya dilewatin angkot angkot cobalah pak,kudunya bogor kayak begini angkot pegang pemkot dibawah bumd biar kepengurusannya perorangan dibawah koperasi biskita tuh bisa ngejangkau wilayah dilewatin angkot angkot cobalah,kudu bogor kayak begini angkot pegang pemkot bawah bumd biar urus orang bawah koperasi biskita tuh bisa ngejangkau wilayah dilewatin angkot angkot coba,"['kudu', 'bogor', 'kayak', 'begini', 'angkot', 'pegang', 'pemkot', 'bawah', 'bumd', 'biar', 'urus', 'orang', 'bawah', 'koperasi', 'biskita', 'tuh', 'bisa', 'ngejangkau', 'wilayah', 'dilewatin', 'angkot', 'angkot', 'coba']","['kudunya', 'bogor', 'kayak', 'begini', 'angkot', 'pegang', 'pemkot', 'dibawah', 'bumd', 'biar', 'kepengurusannya', 'perorangan', 'dibawah', 'koperasi', 'biskita', 'tuh', 'bisa', 'ngejangkau', 'wilayah', 'dilewatin', 'angkot', 'angkot', 'cobalah']",Spam/Hapus
2022-09-12 08:42:23,"Bosen dan burnout akhirnya memutuskan keliling naik biskita, makasih bgt untung masih gratis",bosen dan burnout akhirnya memutuskan keliling naik biskita makasih bgt untung masih gratis,bosan dan burnout akhirnya memutuskan keliling naik biskita terimakasih banget untung masih gratis,bosan burnout memutuskan keliling naik biskita terimakasih banget untung gratis,bosan burnout putus keliling naik biskita terimakasih banget untung gratis,"['bosan', 'burnout', 'putus', 'keliling', 'naik', 'biskita', 'terimakasih', 'banget', 'untung', 'gratis']","['bosan', 'burnout', 'memutuskan', 'keliling', 'naik', 'biskita', 'terimakasih', 'banget', 'untung', 'gratis']",Positif
2022-09-12 08:29:17,eh ternyata naik biskita seru juga ya KDHSJSJS sayang belom ada yg ke rumah gue,eh ternyata naik biskita seru juga ya kdhsjsjs sayang belom ada yg ke rumah gue,eh ternyata naik biskita seru juga ya kdhsjsjs sayang belum ada yang ke rumah aku,eh naik biskita seru ya kdhsjsjs sayang belum rumah,eh naik biskita seru ya kdhsjsjs sayang belum rumah,"['eh', 'naik', 'biskita', 'seru', 'ya', 'kdhsjsjs', 'sayang', 'belum', 'rumah']","['eh', 'naik', 'biskita', 'seru', 'ya', 'kdhsjsjs', 'sayang', 'belum', 'rumah']",Positif
2022-09-12 07:11:19,@irfantfk @bogorfess_ Biskita koridor berapa? Info jalan2 protokol dong lancar atau ada pengalihan arus?,biskita koridor berapa info jalan protokol dong lancar atau ada pengalihan arus,biskita koridor berapa info jalan protokol dong lancar atau ada pengalihan arus,biskita koridor berapa info jalan protokol lancar pengalihan arus,biskita koridor berapa info jalan protokol lancar alih arus,"['biskita', 'koridor', 'berapa', 'info', 'jalan', 'protokol', 'lancar', 'alih', 'arus']","['biskita', 'koridor', 'berapa', 'info', 'jalan', 'protokol', 'lancar', 'pengalihan', 'arus']",Netral
2022-09-12 03:02:16,"Hai @Biskita_id, tadi pengemudi bus F 7649 AC lupa berhenti di halte baranang siang. Katanya ngantuk. Agak bahaya ya kalau mengemudi sambil ngantuk. Mohon perhatiannya. Makasih.",hai tadi pengemudi bus f ac lupa berhenti di halte baranang siang katanya ngantuk agak bahaya ya kalau mengemudi sambil ngantuk mohon perhatiannya makasih,hai tadi pengemudi bus f ac lupa berhenti di halte baranang siang katanya ngantuk agak bahaya ya kalau mengemudi sambil ngantuk mohon perhatiannya terimakasih,hai pengemudi bus f ac lupa berhenti halte baranang siang ngantuk bahaya ya mengemudi ngantuk mohon perhatiannya terimakasih,hai kemudi bus f ac lupa henti halte baranang siang ngantuk bahaya ya kemudi ngantuk mohon perhati terimakasih,"['hai', 'kemudi', 'bus', 'f', 'ac', 'lupa', 'henti', 'halte', 'baranang', 'siang', 'ngantuk', 'bahaya', 'ya', 'kemudi', 'ngantuk', 'mohon', 'perhati', 'terimakasih']","['hai', 'pengemudi', 'bus', 'f', 'ac', 'lupa', 'berhenti', 'halte', 'baranang', 'siang', 'ngantuk', 'bahaya', 'ya', 'mengemudi', 'ngantuk', 'mohon', 'perhatiannya', 'terimakasih']",Spam/Hapus
2022-09-12 01:02:34,@PolJokesID @PemkotaBogor @bogorkab mungkin bisa dipertimbangkan selain nambah trayek biskita,mungkin bisa dipertimbangkan selain nambah trayek biskita,mungkin bisa dipertimbangkan selain menambah trayek biskita,bisa dipertimbangkan menambah trayek biskita,bisa timbang tambah trayek biskita,"['bisa', 'timbang', 'tambah', 'trayek', 'biskita']","['bisa', 'dipertimbangkan', 'menambah', 'trayek', 'biskita']",Positif
2022-09-11 23:37:08,kok biskita lama bgt yh tumben,kok biskita lama bgt yh tumben,kok biskita lama banget ya tumben,biskita lama banget ya tumben,biskita lama banget ya tumben,"['biskita', 'lama', 'banget', 'ya', 'tumben']","['biskita', 'lama', 'banget', 'ya', 'tumben']",Negatif
2022-09-11 15:37:26,@Kannnnnyaaaaaa kalo berangkat sebelah kanan. kemaren naik biskita ngelewatin soalnya,kalo berangkat sebelah kanan kemaren naik biskita ngelewatin soalnya,kalo berangkat sebelah kanan kemarin naik biskita ngelewatin soalnya,kalo berangkat sebelah kanan kemarin naik biskita ngelewatin,kalo berangkat belah kanan kemarin naik biskita ngelewatin,"['kalo', 'berangkat', 'belah', 'kanan', 'kemarin', 'naik', 'biskita', 'ngelewatin']","['kalo', 'berangkat', 'sebelah', 'kanan', 'kemarin', 'naik', 'biskita', 'ngelewatin']",Positif
2022-09-11 13:31:25,"lama bgt dh biskita k2, mn gue laper bgt dingin lg",lama bgt dh biskita mn gue laper bgt dingin lg,lama banget dah biskita mana aku laper banget dingin lagi,lama banget dah biskita mana laper banget dingin,lama banget dah biskita mana laper banget dingin,"['lama', 'banget', 'dah', 'biskita', 'mana', 'laper', 'banget', 'dingin']","['lama', 'banget', 'dah', 'biskita', 'mana', 'laper', 'banget', 'dingin']",Negatif
2022-09-11 12:05:10,"@pazpazkal ih mending lu dari botas ke bubulak naik biskita, tpi gua lupa naiknya dari mana hwehwe",ih mending lu dari botas ke bubulak naik biskita tpi gua lupa naiknya dari mana hwehwe,ih mending lu dari botas ke bubulak naik biskita tapi aku lupa naiknya dari mana hwehwe,ih mending lu botas bubulak naik biskita lupa naiknya mana hwehwe,ih mending lu botas bubulak naik biskita lupa naik mana hwehwe,"['ih', 'mending', 'lu', 'botas', 'bubulak', 'naik', 'biskita', 'lupa', 'naik', 'mana', 'hwehwe']","['ih', 'mending', 'lu', 'botas', 'bubulak', 'naik', 'biskita', 'lupa', 'naiknya', 'mana', 'hwehwe']",Positif
2022-09-11 11:23:02,tapi jujur berasa turis bgt karna akhirnya nyobain biskita terus muter sekalian makan di botani terus pulangnya jalan kaki 👍,tapi jujur berasa turis bgt karna akhirnya nyobain biskita terus muter sekalian makan di botani terus pulangnya jalan kaki,tapi jujur berasa turis banget karena akhirnya mencoba biskita terus muter sekalian makan di botani terus pulangnya jalan kaki,jujur berasa turis banget mencoba biskita muter makan botani pulangnya jalan kaki,jujur asa turis banget coba biskita muter makan botani pulang jalan kaki,"['jujur', 'asa', 'turis', 'banget', 'coba', 'biskita', 'muter', 'makan', 'botani', 'pulang', 'jalan', 'kaki']","['jujur', 'berasa', 'turis', 'banget', 'mencoba', 'biskita', 'muter', 'makan', 'botani', 'pulangnya', 'jalan', 'kaki']",Positif
2022-09-11 08:11:12,@ipb_menfess Beroperasi kok ini gw lagi naek biskita,beroperasi kok ini gw lagi naek biskita,beroperasi kok ini aku lagi naik biskita,beroperasi naik biskita,operasi naik biskita,"['operasi', 'naik', 'biskita']","['beroperasi', 'naik', 'biskita']",Positif
2022-09-11 06:25:24,"@Askrlfess Gw pilih biskita ajalah, tinggal tunggu di halte, tap card, duduk. Gratis pula, ga perlu ngejar2 begitu 👍",gw pilih biskita ajalah tinggal tunggu di halte tap card duduk gratis pula ga perlu ngejar begitu,aku pilih biskita ajalah tinggal tunggu di halte tap card duduk gratis pula enggak perlu ngejar begitu,pilih biskita ajalah tinggal tunggu halte tap card duduk gratis ngejar,pilih biskita aja tinggal tunggu halte tap card duduk gratis ngejar,"['pilih', 'biskita', 'aja', 'tinggal', 'tunggu', 'halte', 'tap', 'card', 'duduk', 'gratis', 'ngejar']","['pilih', 'biskita', 'ajalah', 'tinggal', 'tunggu', 'halte', 'tap', 'card', 'duduk', 'gratis', 'ngejar']",Positif
2022-09-11 05:20:17,"@nasywa911 trs naik biskita pake e money itu yg K2, udh deh berenti di bappeda tinggal jalan ke stasiun lewat pintu yg alun alun",trs naik biskita pake e money itu yg udh deh berenti di bappeda tinggal jalan ke stasiun lewat pintu yg alun alun,terus naik biskita pakai e money itu yang sudah deh berenti di bappeda tinggal jalan ke stasiun lewat pintu yang alun alun,naik biskita pakai e money deh berenti bappeda tinggal jalan stasiun pintu alun alun,naik biskita pakai e money deh renti bappeda tinggal jalan stasiun pintu alun alun,"['naik', 'biskita', 'pakai', 'e', 'money', 'deh', 'renti', 'bappeda', 'tinggal', 'jalan', 'stasiun', 'pintu', 'alun', 'alun']","['naik', 'biskita', 'pakai', 'e', 'money', 'deh', 'berenti', 'bappeda', 'tinggal', 'jalan', 'stasiun', 'pintu', 'alun', 'alun']",Positif
2022-09-11 03:57:01,@bjorkanism bang ini biskita dihack siapa bang? https://t.co/SCWz121DG1,bang ini biskita dihack siapa bang,bang ini biskita dihack siapa bang,bang biskita dihack bang,bang biskita dihack bang,"['bang', 'biskita', 'dihack', 'bang']","['bang', 'biskita', 'dihack', 'bang']",Spam/Hapus
2022-09-11 02:19:09,@qinaraukhti__ Apa itu Biskita?,apa itu biskita,apa itu biskita,apa biskita,apa biskita,"['apa', 'biskita']","['apa', 'biskita']",Netral
2022-09-11 01:13:03,@MrPermana13 @txtdaribogor halo kaa sini aku bantu aku warga bogor dan penganut biskita,halo kaa sini aku bantu aku warga bogor dan penganut biskita,halo kak sini aku bantu aku warga bogor dan penganut biskita,halo kak bantu warga bogor penganut biskita,halo kak bantu warga bogor anut biskita,"['halo', 'kak', 'bantu', 'warga', 'bogor', 'anut', 'biskita']","['halo', 'kak', 'bantu', 'warga', 'bogor', 'penganut', 'biskita']",Positif
2022-09-10 12:21:14,@ipickdino mau naik biskita gak,mau naik biskita gak,mau naik biskita enggak,mau naik biskita,mau naik biskita,"['mau', 'naik', 'biskita']","['mau', 'naik', 'biskita']",Positif
2022-09-10 12:14:28,"@SUNDA_FESS klo pake trans pakuan dr bogor ke serpong usahain jangan sore-sore, susah dpet bis nya. atau bisa arimbi langsung turun cikokol",klo pake transpakuan dr bogor ke serpong usahain jangan sore sore susah dpet bis nya atau bisa arimbi langsung turun cikokol,kalo pakai transpakuan dari bogor ke serpong usahain jangan sore sore susah dpet bis nya atau bisa arimbi langsung turun cikokol,kalo pakai transpakuan bogor serpong usahain sore sore susah dpet bis nya bisa arimbi langsung turun cikokol,kalo pakai transpakuan bogor serpong usahain sore sore susah dpet bis nya bisa arimbi langsung turun cikokol,"['kalo', 'pakai', 'transpakuan', 'bogor', 'serpong', 'usahain', 'sore', 'sore', 'susah', 'dpet', 'bis', 'nya', 'bisa', 'arimbi', 'langsung', 'turun', 'cikokol']","['kalo', 'pakai', 'transpakuan', 'bogor', 'serpong', 'usahain', 'sore', 'sore', 'susah', 'dpet', 'bis', 'nya', 'bisa', 'arimbi', 'langsung', 'turun', 'cikokol']",Netral
2022-09-10 11:30:10,hr inihhh gw duduk dii plg blkg biskita wekwekwek,hr inih gw duduk dii plg blkg biskita wekwekwek,hari ini aku duduk di paling blkg biskita wekwekwek,duduk blkg biskita wekwekwek,duduk blkg biskita wekwekwek,"['duduk', 'blkg', 'biskita', 'wekwekwek']","['duduk', 'blkg', 'biskita', 'wekwekwek']",Positif
2022-09-10 11:29:23,td gua melewatkan 2 biskita buat makan gorengan tp itu worth it karna gorengannua enak dan biskita yg slrg gw naikin kosong cuyyy,td gua melewatkan biskita buat makan gorengan tp itu worth it karna gorengannua enak dan biskita yg slrg gw naikin kosong cuy,tadi aku melewatkan biskita buat makan gorengan tapi itu worth it karena gorengannua enak dan biskita yang slrg aku naikin kosong cuy,melewatkan biskita makan gorengan worth it gorengannua enak biskita slrg naikin kosong cuy,lewat biskita makan goreng worth it gorengannua enak biskita slrg naikin kosong cuy,"['lewat', 'biskita', 'makan', 'goreng', 'worth', 'it', 'gorengannua', 'enak', 'biskita', 'slrg', 'naikin', 'kosong', 'cuy']","['melewatkan', 'biskita', 'makan', 'gorengan', 'worth', 'it', 'gorengannua', 'enak', 'biskita', 'slrg', 'naikin', 'kosong', 'cuy']",Positif
2022-09-10 09:28:33,"Biskita di Bogor juga ningkat ya, belakangan penuh bgt bahkan gue pernah berdiri di deket pintu depan. Sepertinya jadwalnya juga diperbanyak, karena diliat liat skrg busnya lewat setiap 10min, kalo di jadwal 20min",biskita di bogor juga ningkat ya belakangan penuh bgt bahkan gue pernah berdiri di deket pintu depan sepertinya jadwalnya juga diperbanyak karena diliat liat skrg busnya lewat setiap min kalo di jadwal min,biskita di bogor juga ningkat ya belakangan penuh banget bahkan aku pernah berdiri di dekat pintu depan sepertinya jadwalnya juga diperbanyak karena dilihat lihat sekarang busnya lewat setiap min kalo di jadwal min,biskita bogor ningkat ya penuh banget berdiri pintu jadwalnya diperbanyak lihat sekarang busnya min kalo jadwal min,biskita bogor ningkat ya penuh banget diri pintu jadwal banyak lihat sekarang bus min kalo jadwal min,"['biskita', 'bogor', 'ningkat', 'ya', 'penuh', 'banget', 'diri', 'pintu', 'jadwal', 'banyak', 'lihat', 'sekarang', 'bus', 'min', 'kalo', 'jadwal', 'min']","['biskita', 'bogor', 'ningkat', 'ya', 'penuh', 'banget', 'berdiri', 'pintu', 'jadwalnya', 'diperbanyak', 'lihat', 'sekarang', 'busnya', 'min', 'kalo', 'jadwal', 'min']",Spam/Hapus
2022-09-10 08:00:19,Kata gw mah konsernya di gor pajajaran aja banyak angkot + biskita di bsd tidak ramah angkutan umum,kata gw mah konsernya di gor pajajaran aja banyak angkot biskita di bsd tidak ramah angkutan umum,kata aku mah konsernya di gor pajajaran saja banyak angkot biskita di bsd tidak ramah angkutan umum,mah konsernya gor pajajaran angkot biskita bsd tidak ramah angkutan,mah konser gor pajajaran angkot biskita bsd tidak ramah angkut,"['mah', 'konser', 'gor', 'pajajaran', 'angkot', 'biskita', 'bsd', 'tidak', 'ramah', 'angkut']","['mah', 'konsernya', 'gor', 'pajajaran', 'angkot', 'biskita', 'bsd', 'tidak', 'ramah', 'angkutan']",Positif
2022-09-10 07:31:15,tidur di biskita/transjakarta &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,tidur di biskita transjakarta,tidur di biskita transjakarta,tidur biskita transjakarta,tidur biskita transjakarta,"['tidur', 'biskita', 'transjakarta']","['tidur', 'biskita', 'transjakarta']",Positif
2022-09-10 05:37:01,biskita dan hujan emng bener-bener mantep. https://t.co/vYYm9TtSq8,biskita dan hujan emng bener bener mantep,biskita dan hujan memang benar benar mantap,biskita hujan mantap,biskita hujan mantap,"['biskita', 'hujan', 'mantap']","['biskita', 'hujan', 'mantap']",Positif
2022-09-10 05:23:58,"Trayek bubulak - ciawi, paling bnyk peminat, tp paling lama jarak bisnya nih @transpakuan, jdnya numpuk penumpang, trayek ciparigi aja trus bnyk wara wiri mah, gimn nih pengaturannya????",trayek bubulak ciawi paling bnyk peminat tp paling lama jarak bisnya nih jdnya numpuk penumpang trayek ciparigi aja trus bnyk wara wiri mah gimn nih pengaturannya,trayek bubulak ciawi paling banyak peminat tapi paling lama jarak bisnya nih jdnya numpuk penumpang trayek ciparigi saja terus banyak wara wiri mah bagaimana nih pengaturannya,trayek bubulak ciawi peminat lama jarak bisnya nih jdnya numpuk penumpang trayek ciparigi wara wiri mah bagaimana nih pengaturannya,trayek bubulak ciawi minat lama jarak bis nih jdnya numpuk tumpang trayek ciparigi wara wiri mah bagaimana nih atur,"['trayek', 'bubulak', 'ciawi', 'minat', 'lama', 'jarak', 'bis', 'nih', 'jdnya', 'numpuk', 'tumpang', 'trayek', 'ciparigi', 'wara', 'wiri', 'mah', 'bagaimana', 'nih', 'atur']","['trayek', 'bubulak', 'ciawi', 'peminat', 'lama', 'jarak', 'bisnya', 'nih', 'jdnya', 'numpuk', 'penumpang', 'trayek', 'ciparigi', 'wara', 'wiri', 'mah', 'bagaimana', 'nih', 'pengaturannya']",Negatif
2022-09-10 05:18:13,@Biskita_id min masih gratis atau udah bayar?,min masih gratis atau udah bayar,min masih gratis atau sudah bayar,min gratis bayar,min gratis bayar,"['min', 'gratis', 'bayar']","['min', 'gratis', 'bayar']",Netral
2022-09-10 02:15:30,pesen gojek apa nunggu biskita ya anjingggggg,pesen gojek apa nunggu biskita ya anjingg,pesan gojek apa menunggu biskita ya anjing,pesan gojek apa menunggu biskita ya anjing,pesan gojek apa tunggu biskita ya anjing,"['pesan', 'gojek', 'apa', 'tunggu', 'biskita', 'ya', 'anjing']","['pesan', 'gojek', 'apa', 'menunggu', 'biskita', 'ya', 'anjing']",Negatif
